Invoice,InvoiceDate,StockCode,Quantity,Price,TotalPrice,Customer ID
539008,2010-12-15 13:21:00,21717,16,2.55,40.8,17033
539039,2010-12-15 15:00:00,22797,2,16.95,33.9,13124
539039,2010-12-15 15:00:00,82551,12,1.45,17.4,13124
539039,2010-12-15 15:00:00,22736,10,1.65,16.5,13124
539039,2010-12-15 15:00:00,22923,12,0.85,10.2,13124
539039,2010-12-15 15:00:00,22924,12,0.85,10.2,13124
539039,2010-12-15 15:00:00,22922,12,0.85,10.2,13124
539039,2010-12-15 15:00:00,84929,24,0.55,13.2,13124
539039,2010-12-15 15:00:00,82599,12,2.1,25.2,13124
539039,2010-12-15 15:00:00,21481,4,2.95,11.8,13124
539039,2010-12-15 15:00:00,22899,6,2.1,12.6,13124
539039,2010-12-15 15:00:00,47591B,6,1.65,9.9,13124
539039,2010-12-15 15:00:00,17012C,5,2.55,12.75,13124
539039,2010-12-15 15:00:00,79067,10,3.75,37.5,13124
539039,2010-12-15 15:00:00,21485,4,4.95,19.8,13124
539039,2010-12-15 15:00:00,22111,6,4.95,29.7,13124
539039,2010-12-15 15:00:00,22948,24,0.85,20.4,13124
539039,2010-12-15 15:00:00,21908,12,2.1,25.2,13124
539039,2010-12-15 15:00:00,21179,24,1.25,30.0,13124
539039,2010-12-15 15:00:00,17012E,5,2.55,12.75,13124
539039,2010-12-15 15:00:00,17021,30,0.3,9.0,13124
539039,2010-12-15 15:00:00,85183A,1,3.75,3.75,13124
539039,2010-12-15 15:00:00,21194,10,2.1,21.0,13124
539039,2010-12-15 15:00:00,84754,12,1.25,15.0,13124
539039,2010-12-15 15:00:00,21823,24,1.45,34.8,13124
539039,2010-12-15 15:00:00,21014,24,0.85,20.4,13124
539039,2010-12-15 15:00:00,22754,12,0.85,10.2,13124
539039,2010-12-15 15:00:00,22753,12,0.85,10.2,13124
539039,2010-12-15 15:00:00,22755,12,0.85,10.2,13124
539039,2010-12-15 15:00:00,85199S,72,0.42,30.24,13124
539039,2010-12-15 15:00:00,21824,24,1.45,34.8,13124
539039,2010-12-15 15:00:00,21809,48,1.25,60.0,13124
539039,2010-12-15 15:00:00,21811,48,1.25,60.0,13124
539039,2010-12-15 15:00:00,21822,6,1.95,11.7,13124
539039,2010-12-15 15:00:00,21802,36,0.42,15.12,13124
539039,2010-12-15 15:00:00,21803,36,0.42,15.12,13124
539039,2010-12-15 15:00:00,21792,3,6.75,20.25,13124
539039,2010-12-15 15:00:00,22720,3,4.95,14.85,13124
539039,2010-12-15 15:00:00,22721,2,4.95,9.9,13124
539039,2010-12-15 15:00:00,21206,10,1.65,16.5,13124
539039,2010-12-15 15:00:00,21201,10,2.55,25.5,13124
539039,2010-12-15 15:00:00,79321,4,4.95,19.8,13124
539039,2010-12-15 15:00:00,84879,40,1.69,67.6,13124
539039,2010-12-15 15:00:00,22630,6,1.95,11.7,13124
539039,2010-12-15 15:00:00,22629,6,1.95,11.7,13124
539039,2010-12-15 15:00:00,21984,12,0.29,3.48,13124
539039,2010-12-15 15:00:00,21982,12,0.29,3.48,13124
539039,2010-12-15 15:00:00,21981,12,0.29,3.48,13124
539039,2010-12-15 15:00:00,22631,2,1.95,3.9,13124
539039,2010-12-15 15:00:00,22585,10,1.25,12.5,13124
539039,2010-12-15 15:00:00,22635,3,9.95,29.85,13124
539039,2010-12-15 15:00:00,22634,3,9.95,29.85,13124
539039,2010-12-15 15:00:00,79302M,3,2.95,8.85,13124
539039,2010-12-15 15:00:00,22469,8,1.65,13.2,13124
539039,2010-12-15 15:00:00,22910,6,2.95,17.7,13124
539039,2010-12-15 15:00:00,22383,20,1.65,33.0,13124
539039,2010-12-15 15:00:00,20726,10,1.65,16.5,13124
539039,2010-12-15 15:00:00,22382,10,1.65,16.5,13124
539039,2010-12-15 15:00:00,22662,20,1.65,33.0,13124
539039,2010-12-15 15:00:00,20725,10,1.65,16.5,13124
539039,2010-12-15 15:00:00,22219,72,0.85,61.2,13124
539039,2010-12-15 15:00:00,22291,24,1.45,34.8,13124
539254,2010-12-16 14:25:00,84946,48,1.25,60.0,13199
539254,2010-12-16 14:25:00,22435,24,1.25,30.0,13199
539254,2010-12-16 14:25:00,22398,24,1.25,30.0,13199
539254,2010-12-16 14:25:00,22555,24,1.65,39.6,13199
539254,2010-12-16 14:25:00,22557,24,1.65,39.6,13199
539254,2010-12-16 14:25:00,22616,48,0.29,13.92,13199
539254,2010-12-16 14:25:00,21791,24,1.25,30.0,13199
539256,2010-12-16 14:27:00,21754,6,5.95,35.7,15601
539256,2010-12-16 14:27:00,21755,3,5.95,17.85,15601
539256,2010-12-16 14:27:00,21518,12,0.42,5.04,15601
539256,2010-12-16 14:27:00,22026,12,0.42,5.04,15601
539256,2010-12-16 14:27:00,21506,12,0.42,5.04,15601
539256,2010-12-16 14:27:00,21509,12,0.42,5.04,15601
539256,2010-12-16 14:27:00,22023,12,0.42,5.04,15601
539256,2010-12-16 14:27:00,22983,12,0.42,5.04,15601
539256,2010-12-16 14:27:00,22716,12,0.42,5.04,15601
539256,2010-12-16 14:27:00,22817,12,0.42,5.04,15601
539256,2010-12-16 14:27:00,21668,12,1.25,15.0,15601
539256,2010-12-16 14:27:00,22805,12,1.25,15.0,15601
539256,2010-12-16 14:27:00,22771,12,1.25,15.0,15601
539256,2010-12-16 14:27:00,22773,12,1.25,15.0,15601
539256,2010-12-16 14:27:00,22772,12,1.25,15.0,15601
539256,2010-12-16 14:27:00,22774,12,1.25,15.0,15601
539256,2010-12-16 14:27:00,21523,4,7.95,31.8,15601
539256,2010-12-16 14:27:00,48116,4,7.95,31.8,15601
539256,2010-12-16 14:27:00,20685,4,7.95,31.8,15601
539256,2010-12-16 14:27:00,21524,4,7.95,31.8,15601
539256,2010-12-16 14:27:00,22692,4,7.95,31.8,15601
539256,2010-12-16 14:27:00,82494L,12,2.95,35.4,15601
539256,2010-12-16 14:27:00,22766,8,2.95,23.6,15601
539256,2010-12-16 14:27:00,84755,16,0.65,10.4,15601
539256,2010-12-16 14:27:00,22460,12,1.25,15.0,15601
539256,2010-12-16 14:27:00,84970L,12,0.95,11.4,15601
539256,2010-12-16 14:27:00,22431,6,1.95,11.7,15601
539256,2010-12-16 14:27:00,84674,6,2.95,17.7,15601
539298,2010-12-16 17:29:00,22427,3,5.95,17.85,14180
539298,2010-12-16 17:29:00,22848,1,16.95,16.95,14180
539298,2010-12-16 17:29:00,22072,4,3.75,15.0,14180
539298,2010-12-16 17:29:00,22843,2,6.75,13.5,14180
539298,2010-12-16 17:29:00,21527,2,7.95,15.9,14180
539298,2010-12-16 17:29:00,35809A,6,2.1,12.6,14180
539298,2010-12-16 17:29:00,35810A,6,2.1,12.6,14180
539298,2010-12-16 17:29:00,22720,3,4.95,14.85,14180
539298,2010-12-16 17:29:00,22844,2,8.5,17.0,14180
539299,2010-12-16 17:30:00,21527,4,7.95,31.8,14180
539299,2010-12-16 17:30:00,21531,6,2.55,15.3,14180
539299,2010-12-16 17:30:00,21843,1,10.95,10.95,14180
539299,2010-12-16 17:30:00,22072,4,3.75,15.0,14180
539299,2010-12-16 17:30:00,22794,2,7.95,15.9,14180
539299,2010-12-16 17:30:00,21258,4,12.75,51.0,14180
539299,2010-12-16 17:30:00,21043,3,5.95,17.85,14180
539299,2010-12-16 17:30:00,35004C,3,5.45,16.35,14180
539299,2010-12-16 17:30:00,84968A,1,12.75,12.75,14180
539299,2010-12-16 17:30:00,22838,1,14.95,14.95,14180
539299,2010-12-16 17:30:00,22624,2,8.5,17.0,14180
539317,2010-12-16 19:04:00,22150,1,1.95,1.95,17392
539317,2010-12-16 19:04:00,22081,5,1.65,8.25,17392
539317,2010-12-16 19:04:00,22500,1,4.95,4.95,17392
539317,2010-12-16 19:04:00,21981,1,0.29,0.29,17392
539317,2010-12-16 19:04:00,22600,1,0.85,0.85,17392
539317,2010-12-16 19:04:00,22077,1,1.65,1.65,17392
539317,2010-12-16 19:04:00,22035,12,0.42,5.04,17392
539317,2010-12-16 19:04:00,22142,1,1.45,1.45,17392
539317,2010-12-16 19:04:00,22030,12,0.42,5.04,17392
539317,2010-12-16 19:04:00,22910,1,2.95,2.95,17392
539317,2010-12-16 19:04:00,22028,12,0.42,5.04,17392
539317,2010-12-16 19:04:00,22955,1,2.1,2.1,17392
539317,2010-12-16 19:04:00,22763,1,9.95,9.95,17392
539317,2010-12-16 19:04:00,22496,1,2.95,2.95,17392
539317,2010-12-16 19:04:00,21389,1,0.85,0.85,17392
539317,2010-12-16 19:04:00,21385,1,0.85,0.85,17392
539317,2010-12-16 19:04:00,22443,1,7.95,7.95,17392
539317,2010-12-16 19:04:00,22087,1,2.95,2.95,17392
539317,2010-12-16 19:04:00,22694,1,2.1,2.1,17392
539317,2010-12-16 19:04:00,22470,2,2.95,5.9,17392
539317,2010-12-16 19:04:00,22738,5,1.65,8.25,17392
539317,2010-12-16 19:04:00,22196,1,0.85,0.85,17392
539317,2010-12-16 19:04:00,85123A,4,2.95,11.8,17392
539317,2010-12-16 19:04:00,22335,2,0.65,1.3,17392
539317,2010-12-16 19:04:00,22830,1,26.95,26.95,17392
539317,2010-12-16 19:04:00,22769,1,24.95,24.95,17392
539317,2010-12-16 19:04:00,22051,25,0.42,10.5,17392
539317,2010-12-16 19:04:00,22089,1,2.95,2.95,17392
539317,2010-12-16 19:04:00,84536A,4,0.42,1.68,17392
539317,2010-12-16 19:04:00,M,2,3.0,6.0,17392
539317,2010-12-16 19:04:00,85015,1,2.55,2.55,17392
539317,2010-12-16 19:04:00,22096,1,1.25,1.25,17392
539317,2010-12-16 19:04:00,16161P,25,0.42,10.5,17392
539317,2010-12-16 19:04:00,21929,2,1.95,3.9,17392
539317,2010-12-16 19:04:00,84978,6,1.25,7.5,17392
539317,2010-12-16 19:04:00,22456,1,4.95,4.95,17392
539317,2010-12-16 19:04:00,20829,3,2.1,6.3,17392
539317,2010-12-16 19:04:00,20828,2,2.55,5.1,17392
539317,2010-12-16 19:04:00,22926,4,5.95,23.8,17392
539317,2010-12-16 19:04:00,22109,1,3.75,3.75,17392
539317,2010-12-16 19:04:00,22762,1,14.95,14.95,17392
539420,2010-12-17 14:15:00,21484,36,2.95,106.2,15160
539420,2010-12-17 14:15:00,21984,24,0.29,6.96,15160
539420,2010-12-17 14:15:00,72351B,12,2.1,25.2,15160
539420,2010-12-17 14:15:00,22557,12,1.65,19.8,15160
539501,2010-12-20 11:08:00,22311,2,2.95,5.9,17085
539501,2010-12-20 11:08:00,22314,2,2.95,5.9,17085
539501,2010-12-20 11:08:00,82552,3,1.45,4.35,17085
539501,2010-12-20 11:08:00,22174,6,1.65,9.9,17085
539501,2010-12-20 11:08:00,85150,2,2.55,5.1,17085
539501,2010-12-20 11:08:00,21181,6,2.1,12.6,17085
539501,2010-12-20 11:08:00,22670,3,1.25,3.75,17085
539501,2010-12-20 11:08:00,22115,2,2.95,5.9,17085
539501,2010-12-20 11:08:00,21169,5,1.69,8.45,17085
539501,2010-12-20 11:08:00,22413,2,2.95,5.9,17085
539501,2010-12-20 11:08:00,21166,3,1.95,5.85,17085
539501,2010-12-20 11:08:00,21922,2,7.95,15.9,17085
539501,2010-12-20 11:08:00,22312,2,2.95,5.9,17085
539501,2010-12-20 11:08:00,22444,24,1.25,30.0,17085
539501,2010-12-20 11:08:00,21231,4,1.25,5.0,17085
539501,2010-12-20 11:08:00,21232,8,1.25,10.0,17085
539501,2010-12-20 11:08:00,85123A,6,2.95,17.7,17085
539501,2010-12-20 11:08:00,21733,4,2.95,11.8,17085
539501,2010-12-20 11:08:00,22804,4,2.95,11.8,17085
539501,2010-12-20 11:08:00,22095,3,1.25,3.75,17085
539501,2010-12-20 11:08:00,51020A,6,1.25,7.5,17085
539501,2010-12-20 11:08:00,22190,2,2.1,4.2,17085
539501,2010-12-20 11:08:00,22109,10,3.75,37.5,17085
539501,2010-12-20 11:08:00,22813,5,1.95,9.75,17085
539501,2010-12-20 11:08:00,22464,6,1.65,9.9,17085
539501,2010-12-20 11:08:00,22465,6,1.65,9.9,17085
539501,2010-12-20 11:08:00,22834,5,2.1,10.5,17085
539501,2010-12-20 11:08:00,22374,1,4.25,4.25,17085
539501,2010-12-20 11:08:00,22376,1,4.25,4.25,17085
539501,2010-12-20 11:08:00,22372,1,4.25,4.25,17085
539609,2010-12-20 14:15:00,22623,1,4.95,4.95,15527
539609,2010-12-20 14:15:00,22561,2,1.65,3.3,15527
539609,2010-12-20 14:15:00,22549,1,1.45,1.45,15527
539609,2010-12-20 14:15:00,21791,1,1.25,1.25,15527
539609,2010-12-20 14:15:00,84580,1,3.75,3.75,15527
539609,2010-12-20 14:15:00,21707,1,4.95,4.95,15527
539609,2010-12-20 14:15:00,21706,1,4.95,4.95,15527
539609,2010-12-20 14:15:00,85185B,1,2.95,2.95,15527
539609,2010-12-20 14:15:00,85185D,1,2.95,2.95,15527
539609,2010-12-20 14:15:00,21890,1,2.95,2.95,15527
539609,2010-12-20 14:15:00,22621,1,1.45,1.45,15527
539609,2010-12-20 14:15:00,22720,4,4.95,19.8,15527
539609,2010-12-20 14:15:00,22423,2,12.75,25.5,15527
539609,2010-12-20 14:15:00,22699,4,2.95,11.8,15527
539609,2010-12-20 14:15:00,22697,4,2.95,11.8,15527
539609,2010-12-20 14:15:00,22834,24,0.85,20.4,15527
539609,2010-12-20 14:15:00,21484,6,3.45,20.7,15527
539760,2010-12-21 17:16:00,84077,48,0.29,13.92,17400
539760,2010-12-21 17:16:00,22444,24,1.25,30.0,17400
539760,2010-12-21 17:16:00,21291,16,0.85,13.6,17400
539760,2010-12-21 17:16:00,21292,16,0.85,13.6,17400
539760,2010-12-21 17:16:00,21034,1,0.95,0.95,17400
539760,2010-12-21 17:16:00,79160,3,2.1,6.3,17400
539760,2010-12-21 17:16:00,21754,3,5.95,17.85,17400
539760,2010-12-21 17:16:00,22118,3,4.95,14.85,17400
539760,2010-12-21 17:16:00,21739,3,2.95,8.85,17400
539760,2010-12-21 17:16:00,21738,3,2.95,8.85,17400
539760,2010-12-21 17:16:00,20696,2,3.75,7.5,17400
539760,2010-12-21 17:16:00,21054,2,8.95,17.9,17400
539760,2010-12-21 17:16:00,21056,2,8.95,17.9,17400
539760,2010-12-21 17:16:00,22451,6,3.35,20.1,17400
539760,2010-12-21 17:16:00,22837,4,4.65,18.6,17400
539760,2010-12-21 17:16:00,22113,3,3.75,11.25,17400
539760,2010-12-21 17:16:00,84030E,3,4.25,12.75,17400
539760,2010-12-21 17:16:00,22445,3,2.95,8.85,17400
539760,2010-12-21 17:16:00,21481,3,2.95,8.85,17400
539760,2010-12-21 17:16:00,20664,3,2.95,8.85,17400
539760,2010-12-21 17:16:00,15036,12,0.75,9.0,17400
539760,2010-12-21 17:16:00,51014A,12,0.85,10.2,17400
539760,2010-12-21 17:16:00,22111,2,4.95,9.9,17400
539760,2010-12-21 17:16:00,22371,3,4.25,12.75,17400
539760,2010-12-21 17:16:00,51014C,12,0.85,10.2,17400
539760,2010-12-21 17:16:00,20829,6,2.1,12.6,17400
539760,2010-12-21 17:16:00,85124C,3,2.55,7.65,17400
539760,2010-12-21 17:16:00,22756,6,1.25,7.5,17400
539760,2010-12-21 17:16:00,22758,6,1.25,7.5,17400
539760,2010-12-21 17:16:00,20828,3,2.55,7.65,17400
539760,2010-12-21 17:16:00,85124B,3,2.55,7.65,17400
539760,2010-12-21 17:16:00,20936,3,2.95,8.85,17400
539760,2010-12-21 17:16:00,20941,6,1.25,7.5,17400
539760,2010-12-21 17:16:00,22301,6,2.55,15.3,17400
539760,2010-12-21 17:16:00,22970,6,2.55,15.3,17400
539760,2010-12-21 17:16:00,21871,6,1.25,7.5,17400
539760,2010-12-21 17:16:00,22645,4,1.45,5.8,17400
539946,2010-12-23 11:46:00,22326,6,2.95,17.7,13817
539946,2010-12-23 11:46:00,20712,10,1.95,19.5,13817
539946,2010-12-23 11:46:00,20981,12,0.85,10.2,13817
539946,2010-12-23 11:46:00,22331,8,1.65,13.2,13817
539946,2010-12-23 11:46:00,22333,8,1.65,13.2,13817
539946,2010-12-23 11:46:00,21398,6,2.1,12.6,13817
539946,2010-12-23 11:46:00,21392,6,2.1,12.6,13817
539946,2010-12-23 11:46:00,21394,6,1.95,11.7,13817
539946,2010-12-23 11:46:00,POST,1,18.0,18.0,13817
540020,2011-01-04 12:45:00,21621,4,8.5,34.0,14462
540020,2011-01-04 12:45:00,22469,24,1.65,39.6,14462
540020,2011-01-04 12:45:00,21755,6,5.95,35.7,14462
540028,2011-01-04 13:38:00,21258,2,12.75,25.5,14180
540028,2011-01-04 13:38:00,22848,2,16.95,33.9,14180
540028,2011-01-04 13:38:00,22139,3,4.95,14.85,14180
540028,2011-01-04 13:38:00,84968D,2,12.75,25.5,14180
540028,2011-01-04 13:38:00,22635,2,9.95,19.9,14180
540028,2011-01-04 13:38:00,22138,3,4.95,14.85,14180
540028,2011-01-04 13:38:00,21527,4,7.95,31.8,14180
540028,2011-01-04 13:38:00,22199,4,4.25,17.0,14180
540028,2011-01-04 13:38:00,22846,2,16.95,33.9,14180
540028,2011-01-04 13:38:00,85054,6,2.95,17.7,14180
540028,2011-01-04 13:38:00,22781,2,7.65,15.3,14180
540028,2011-01-04 13:38:00,22767,2,9.95,19.9,14180
540028,2011-01-04 13:38:00,85144,2,7.25,14.5,14180
540181,2011-01-05 13:09:00,84945,192,0.72,138.24,13199
540181,2011-01-05 13:09:00,22584,24,2.55,61.2,13199
540387,2011-01-06 17:58:00,22175,6,2.95,17.7,16306
540387,2011-01-06 17:58:00,22176,6,2.95,17.7,16306
540387,2011-01-06 17:58:00,20972,12,1.25,15.0,16306
540387,2011-01-06 17:58:00,22587,12,0.85,10.2,16306
540387,2011-01-06 17:58:00,16237,30,0.21,6.3,16306
540387,2011-01-06 17:58:00,22563,12,1.25,15.0,16306
540387,2011-01-06 17:58:00,22562,12,1.25,15.0,16306
540387,2011-01-06 17:58:00,22564,12,1.25,15.0,16306
540387,2011-01-06 17:58:00,22499,3,5.95,17.85,16306
540387,2011-01-06 17:58:00,22520,12,0.85,10.2,16306
540387,2011-01-06 17:58:00,22521,12,0.85,10.2,16306
540387,2011-01-06 17:58:00,22524,10,1.25,12.5,16306
540387,2011-01-06 17:58:00,22525,10,1.25,12.5,16306
540471,2011-01-07 14:21:00,48138,4,7.95,31.8,15601
540471,2011-01-07 14:21:00,48187,4,7.95,31.8,15601
540471,2011-01-07 14:21:00,48188,4,7.95,31.8,15601
540471,2011-01-07 14:21:00,82494L,6,2.95,17.7,15601
540471,2011-01-07 14:21:00,84755,16,0.65,10.4,15601
540471,2011-01-07 14:21:00,84970L,12,0.95,11.4,15601
540471,2011-01-07 14:21:00,85123A,24,2.95,70.8,15601
540471,2011-01-07 14:21:00,21232,12,1.25,15.0,15601
540471,2011-01-07 14:21:00,22800,4,3.75,15.0,15601
540471,2011-01-07 14:21:00,22798,8,2.95,23.6,15601
540471,2011-01-07 14:21:00,21314,8,2.1,16.8,15601
540471,2011-01-07 14:21:00,84707A,2,9.95,19.9,15601
540471,2011-01-07 14:21:00,22801,4,3.75,15.0,15601
540471,2011-01-07 14:21:00,22066,12,1.45,17.4,15601
540471,2011-01-07 14:21:00,22064,12,1.65,19.8,15601
540471,2011-01-07 14:21:00,20685,2,7.95,15.9,15601
540471,2011-01-07 14:21:00,21506,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,21507,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,21523,4,7.95,31.8,15601
540471,2011-01-07 14:21:00,21524,2,7.95,15.9,15601
540471,2011-01-07 14:21:00,21669,12,1.25,15.0,15601
540471,2011-01-07 14:21:00,21670,12,1.25,15.0,15601
540471,2011-01-07 14:21:00,21754,3,5.95,17.85,15601
540471,2011-01-07 14:21:00,21755,12,5.95,71.4,15601
540471,2011-01-07 14:21:00,22028,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,22029,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,22035,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,22037,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,22431,6,1.95,11.7,15601
540471,2011-01-07 14:21:00,22432,6,1.95,11.7,15601
540471,2011-01-07 14:21:00,22460,12,1.25,15.0,15601
540471,2011-01-07 14:21:00,22717,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,22718,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,22766,8,2.95,23.6,15601
540471,2011-01-07 14:21:00,22771,12,1.25,15.0,15601
540471,2011-01-07 14:21:00,22772,12,1.25,15.0,15601
540471,2011-01-07 14:21:00,22775,12,1.25,15.0,15601
540471,2011-01-07 14:21:00,22815,12,0.42,5.04,15601
540471,2011-01-07 14:21:00,22983,12,0.42,5.04,15601
540530,2011-01-09 14:02:00,21929,10,1.95,19.5,14755
540530,2011-01-09 14:02:00,21621,4,8.5,34.0,14755
540530,2011-01-09 14:02:00,21977,24,0.55,13.2,14755
540530,2011-01-09 14:02:00,22771,12,1.25,15.0,14755
540530,2011-01-09 14:02:00,22567,12,1.25,15.0,14755
540530,2011-01-09 14:02:00,22558,24,1.49,35.76,14755
540530,2011-01-09 14:02:00,21673,12,1.25,15.0,14755
540530,2011-01-09 14:02:00,21672,12,1.25,15.0,14755
540530,2011-01-09 14:02:00,21669,12,1.25,15.0,14755
540530,2011-01-09 14:02:00,21668,12,1.25,15.0,14755
540530,2011-01-09 14:02:00,85123A,6,2.95,17.7,14755
540530,2011-01-09 14:02:00,22470,6,2.95,17.7,14755
540530,2011-01-09 14:02:00,22173,8,2.95,23.6,14755
540530,2011-01-09 14:02:00,20750,2,7.95,15.9,14755
540530,2011-01-09 14:02:00,21156,8,1.95,15.6,14755
540530,2011-01-09 14:02:00,22139,3,4.95,14.85,14755
540530,2011-01-09 14:02:00,22621,12,1.45,17.4,14755
540530,2011-01-09 14:02:00,21485,3,4.95,14.85,14755
540530,2011-01-09 14:02:00,22112,3,4.95,14.85,14755
540530,2011-01-09 14:02:00,22113,4,3.75,15.0,14755
540530,2011-01-09 14:02:00,22111,3,4.95,14.85,14755
540530,2011-01-09 14:02:00,22411,10,1.95,19.5,14755
540530,2011-01-09 14:02:00,22386,10,1.95,19.5,14755
540530,2011-01-09 14:02:00,22189,4,3.95,15.8,14755
540530,2011-01-09 14:02:00,22767,2,9.95,19.9,14755
540530,2011-01-09 14:02:00,21928,10,1.95,19.5,14755
540530,2011-01-09 14:02:00,85099B,10,1.95,19.5,14755
541108,2011-01-13 15:01:00,84947,72,1.06,76.32,13199
541120,2011-01-14 09:13:00,21195,48,0.65,31.2,12490
541120,2011-01-14 09:13:00,21880,24,0.19,4.56,12490
541120,2011-01-14 09:13:00,21881,24,0.19,4.56,12490
541120,2011-01-14 09:13:00,22377,20,0.85,17.0,12490
541120,2011-01-14 09:13:00,84356,12,1.95,23.4,12490
541120,2011-01-14 09:13:00,22971,24,2.55,61.2,12490
541120,2011-01-14 09:13:00,22898,8,1.95,15.6,12490
541120,2011-01-14 09:13:00,22303,12,2.55,30.6,12490
541120,2011-01-14 09:13:00,22894,4,8.5,34.0,12490
541120,2011-01-14 09:13:00,22895,6,2.95,17.7,12490
541120,2011-01-14 09:13:00,22302,6,2.55,15.3,12490
541120,2011-01-14 09:13:00,22908,12,0.85,10.2,12490
541120,2011-01-14 09:13:00,22352,6,2.55,15.3,12490
541120,2011-01-14 09:13:00,21976,24,0.55,13.2,12490
541120,2011-01-14 09:13:00,22938,12,1.95,23.4,12490
541120,2011-01-14 09:13:00,22970,6,2.55,15.3,12490
541120,2011-01-14 09:13:00,22988,12,1.25,15.0,12490
541120,2011-01-14 09:13:00,22976,12,1.25,15.0,12490
541120,2011-01-14 09:13:00,22659,12,1.95,23.4,12490
541120,2011-01-14 09:13:00,22966,12,1.25,15.0,12490
541120,2011-01-14 09:13:00,22964,6,2.1,12.6,12490
541120,2011-01-14 09:13:00,84378,12,1.25,15.0,12490
541120,2011-01-14 09:13:00,20975,24,0.65,15.6,12490
541120,2011-01-14 09:13:00,20750,4,7.95,31.8,12490
541120,2011-01-14 09:13:00,22090,12,2.95,35.4,12490
541120,2011-01-14 09:13:00,20724,10,0.85,8.5,12490
541120,2011-01-14 09:13:00,22356,10,0.85,8.5,12490
541120,2011-01-14 09:13:00,85099B,10,1.95,19.5,12490
541120,2011-01-14 09:13:00,21080,12,0.85,10.2,12490
541120,2011-01-14 09:13:00,21238,8,0.85,6.8,12490
541120,2011-01-14 09:13:00,20725,10,1.65,16.5,12490
541120,2011-01-14 09:13:00,22704,25,0.42,10.5,12490
541120,2011-01-14 09:13:00,22585,12,1.25,15.0,12490
541120,2011-01-14 09:13:00,22619,4,3.75,15.0,12490
541120,2011-01-14 09:13:00,21915,12,1.25,15.0,12490
541120,2011-01-14 09:13:00,22631,12,1.95,23.4,12490
541120,2011-01-14 09:13:00,22556,12,1.65,19.8,12490
541120,2011-01-14 09:13:00,22551,12,1.65,19.8,12490
541120,2011-01-14 09:13:00,21156,8,1.95,15.6,12490
541120,2011-01-14 09:13:00,21731,12,1.65,19.8,12490
541120,2011-01-14 09:13:00,22385,10,1.95,19.5,12490
541120,2011-01-14 09:13:00,20711,10,1.95,19.5,12490
541120,2011-01-14 09:13:00,POST,5,18.0,90.0,12490
541202,2011-01-14 12:09:00,20711,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,20712,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,20713,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,21928,20,1.95,39.0,17581
541202,2011-01-14 12:09:00,21929,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,21930,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,21931,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,22379,5,2.1,10.5,17581
541202,2011-01-14 12:09:00,22385,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,22386,20,1.95,39.0,17581
541202,2011-01-14 12:09:00,22411,20,1.95,39.0,17581
541202,2011-01-14 12:09:00,22663,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,85099B,20,1.95,39.0,17581
541202,2011-01-14 12:09:00,85099F,10,1.95,19.5,17581
541202,2011-01-14 12:09:00,84050,6,1.65,9.9,17581
541202,2011-01-14 12:09:00,21677,12,0.85,10.2,17581
541202,2011-01-14 12:09:00,84997D,6,3.75,22.5,17581
541202,2011-01-14 12:09:00,22197,12,0.85,10.2,17581
541202,2011-01-14 12:09:00,22219,12,0.85,10.2,17581
541202,2011-01-14 12:09:00,22776,1,9.95,9.95,17581
541202,2011-01-14 12:09:00,22799,2,8.5,17.0,17581
541202,2011-01-14 12:09:00,22862,4,4.25,17.0,17581
541407,2011-01-17 15:31:00,84947,144,1.06,152.64,13199
541585,2011-01-19 14:22:00,22167,2,9.95,19.9,14180
541585,2011-01-19 14:22:00,84968A,1,12.75,12.75,14180
541585,2011-01-19 14:22:00,85159B,2,6.35,12.7,14180
541585,2011-01-19 14:22:00,22788,2,9.95,19.9,14180
541585,2011-01-19 14:22:00,22428,6,6.95,41.7,14180
541585,2011-01-19 14:22:00,21754,6,5.95,35.7,14180
541585,2011-01-19 14:22:00,22762,1,14.95,14.95,14180
541585,2011-01-19 14:22:00,22763,2,9.95,19.9,14180
541585,2011-01-19 14:22:00,21784,2,9.95,19.9,14180
541585,2011-01-19 14:22:00,22760,1,12.75,12.75,14180
541585,2011-01-19 14:22:00,22508,4,3.75,15.0,14180
541585,2011-01-19 14:22:00,22427,3,5.95,17.85,14180
541585,2011-01-19 14:22:00,22854,4,4.95,19.8,14180
541585,2011-01-19 14:22:00,85159A,2,6.35,12.7,14180
541813,2011-01-21 15:36:00,85123A,12,2.95,35.4,18239
541813,2011-01-21 15:36:00,22423,4,12.75,51.0,18239
